sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,processor_cores,processor_clock_speed,processor_socket,errors
btd-008891,SRKH7,SRKH7 Intel Xeon Gold 6354 18-Core 3.00GHz 39MB L3 Cache Socket FCLGA4189 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,2695.75,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SRKH7</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Gold Processor</li><li><strong>Core Model Type/ProcNo. :</strong> 6354</li><li><strong>Processor Code Name :</strong> Ice Lake</li><li><strong>Manufacturing Technology :</strong> 10 nm</li><li><strong># of Cores :</strong> 18</li><li><strong># of Threads :</strong> 36</li><li><strong>Clock Speed :</strong> 3.00 GHz</li><li><strong>Max Turbo Frequency :</strong> 3.60 GHz</li><li><strong>L3 Cache Size :</strong> 39 MB</li><li><strong>Thermal Power :</strong> 205 Watts</li><li><strong>Max Memory Size :</strong> 6 TB</li><li><strong>Memory Types :</strong> DDR4-3200</li><li><strong>Maximum Memory Speed :</strong> 3200 MHz</li><li><strong>Memory Channels :</strong> 8</li><li><strong>ECC Memory Supported :</strong> Yes</li><li><strong>Intel Optane DC Persistent Memory Supported :</strong> Yes</li><li><strong>CPU Socket Type :</strong> FCLGA4189</li><li><strong>Package Size :</strong> 77.5mm x 56.5mm</li><li><strong>TCASE :</strong> 77 Â°C</li><li><strong>Embedded Options Available :</strong> No</li><li><strong>Scalability :</strong> 2S</li><li><strong>Advanced Technologies :</strong> Enhanced Intel SpeedStep TechnologyIdle StatesInstruction Set 64-bitIntel 64Intel Deep Learning Boost (Intel DL Boost)Intel Hyper-Threading TechnologyIntel Resource Director Technology (Intel RDT)Intel Speed Shift TechnologyIntel Transactional Synchronization ExtensionsIntel Turbo Boost Technology 2.0Intel Virtualization Technology (VT-x)Intel Virtualization Technology for Directed I/O (VT-d)Intel VT-x with Extended Page Tables (EPT)</li><li><strong># of AVX-512 FMA Units :</strong> 2</li><li><strong>Instruction Set Extensions :</strong> Intel SSE4.2, Intel AVX, Intel AVX2, Intel AVX-512</li><li><strong>Security & Reliability :</strong> Execute Disable BitIntel AES New InstructionsIntel Run Sure TechnologyIntel Trusted Execution TechnologyMode-based Execute Control (MBE)</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SRKH7</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 18-Core</li> ,,"Catalog, Search",Taxable Goods,SRKH7 Intel Xeon Gold 6354 18-Core 3.00GHz 39MB L3 Cache Socket FCLGA4189 Processor,,,btd-008891.jpeg,btd-008891.jpeg,btd-008891.jpeg,Intel,18-Core,3.00 GHz,FCLGA4189,
btd-008892,SRKHL,SRKHL Intel Xeon Gold 6314U 32-Core 2.30GHz 48MB L3 Cache Socket FCLGA4189 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,2842.20,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SRKHL</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Scalable Processor</li><li><strong>Core Model Type/ProcNo. :</strong> 6314U</li><li><strong>Processor Code Name :</strong> Ice Lake</li><li><strong>Manufacturing Technology :</strong> 10 nm</li><li><strong># of Cores :</strong> 32</li><li><strong># of Threads :</strong> 64</li><li><strong>Clock Speed :</strong> 2.30 GHz</li><li><strong>Max Turbo Frequency :</strong> 3.40 GHz</li><li><strong>L3 Cache Size :</strong> 48 MB</li><li><strong>Thermal Power :</strong> 205 Watts</li><li><strong>Max Memory Size :</strong> 6 TB</li><li><strong>Memory Types :</strong> DDR4-3200</li><li><strong>Maximum Memory Speed :</strong> 3200 MHz</li><li><strong>Memory Channels :</strong> 8</li><li><strong>ECC Memory Supported :</strong> Yes</li><li><strong>Intel Optane DC Persistent Memory Supported :</strong> Yes</li><li><strong>CPU Socket Type :</strong> FCLGA4189</li><li><strong>TJUNCTION :</strong> 81 Â°C</li><li><strong>Package Size :</strong> 77.5mm x 56.5mm</li><li><strong>Embedded Options Available :</strong> Yes</li><li><strong>Scalability :</strong> 1S</li><li><strong>PCI Express :</strong> 4.0</li><li><strong>Max # of PCI Express Lanes :</strong> 64</li><li><strong>Advanced Technologies :</strong> Intel Deep Learning Boost (Intel DL Boost)Intel Resource Director Technology (Intel RDT)Intel Speed Shift TechnologyIntel Virtualization Technology (VT-x)Intel Virtualization Technology for Directed I/O (VT-d)Intel Virtualization Technology for Itanium (VT-i)Intel Volume Management Device (VMD)</li><li><strong># of AVX-512 FMA Units :</strong> 2</li><li><strong>Instruction Set Extensions :</strong> Intel SSE4.2, Intel AVX, Intel AVX2, Intel AVX-512</li><li><strong>Security & Reliability :</strong> Intel AES New InstructionsIntel Run Sure TechnologyIntel Software Guard Extensions (Intel SGX)Intel Trusted Execution TechnologyMode-based Execute Control (MBE)</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SRKHL</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 32-Core</li> ,,"Catalog, Search",Taxable Goods,SRKHL Intel Xeon Gold 6314U 32-Core 2.30GHz 48MB L3 Cache Socket FCLGA4189 Processor,,,btd-008892.jpeg,btd-008892.jpeg,btd-008892.jpeg,Intel,32-Core,2.30 GHz,FCLGA4189,
btd-008893,CD8068904582601,CD8068904582601 Intel Xeon Gold 6338N 32-Core 2.20GHz 48MB L3 Cache Socket FCLGA4189 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1689.67,1,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> CD8068904582601</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,CD8068904582601 Intel Xeon Gold 6338N 32-Core 2.20GHz 48MB L3 Cache Socket FCLGA4189 Processor,,,btd-008893.jpeg,btd-008893.jpeg,btd-008893.jpeg,Intel,2-Core,,,
btd-008894,6244,6244 Intel Xeon Gold 8-Core 3.60GHz 25MB Cache Socket FCLGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1776.61,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> 6244</li></ul>",<ul> <li><strong>Part No. :</strong> 6244</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 8-Core</li> ,,"Catalog, Search",Taxable Goods,6244 Intel Xeon Gold 8-Core 3.60GHz 25MB Cache Socket FCLGA3647 Processor,,,btd-008894.jpeg,btd-008894.jpeg,btd-008894.jpeg,Intel,8-Core,,,
btd-008895,6226,6226 Intel Xeon Gold 12-Core 2.70GHz 19MB Cache Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1331.90,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> 6226</li></ul>",<ul> <li><strong>Part No. :</strong> 6226</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,6226 Intel Xeon Gold 12-Core 2.70GHz 19MB Cache Processor,,,btd-008895.jpeg,btd-008895.jpeg,btd-008895.jpeg,Intel,2-Core,,,
btd-008896,CD8067303592500-A1,CD8067303592500-A1 Intel Xeon Gold 6132 14-Core 2.60GHz 10.40GT/s UPI 19.25MB L3 Cache Socket LGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1142.71,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> CD8067303592500-A1</li></ul>",<ul> <li><strong>Part No. :</strong> CD8067303592500-A1</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,CD8067303592500-A1 Intel Xeon Gold 6132 14-Core 2.60GHz 10.40GT/s UPI 19.25MB L3 Cache Socket LGA3647 Processor,,,btd-008896.jpeg,btd-008896.jpeg,btd-008896.jpeg,Intel,4-Core,,,
btd-008897,G5218,G5218 Intel Xeon Gold 5218 16-Core 2.30GHz 22MB Cache Socket FCLGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,805.80,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> G5218</li></ul>",<ul> <li><strong>Part No. :</strong> G5218</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 6-Core</li> ,,"Catalog, Search",Taxable Goods,G5218 Intel Xeon Gold 5218 16-Core 2.30GHz 22MB Cache Socket FCLGA3647 Processor,,,btd-008897.jpeg,btd-008897.jpeg,btd-008897.jpeg,Intel,6-Core,,,
btd-008898,G6242,G6242 Intel Xeon Gold 6242 16-Core 2.80GHz 22MB Cache Socket FCLGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1550.35,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> G6242</li></ul>",<ul> <li><strong>Part No. :</strong> G6242</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 6-Core</li> ,,"Catalog, Search",Taxable Goods,G6242 Intel Xeon Gold 6242 16-Core 2.80GHz 22MB Cache Socket FCLGA3647 Processor,,,btd-008898.jpeg,btd-008898.jpeg,btd-008898.jpeg,Intel,6-Core,,,
btd-008899,GOLD5117,GOLD5117 Intel Xeon Gold 14 Core Processor 5117 2.00GHz 19.25MB L3 Cache Tdp 105w 4s FCLGA3647 ( Skylake ) ( 1st Gen Scalable ),base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,136.59,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> GOLD5117</li></ul>",<ul> <li><strong>Part No. :</strong> GOLD5117</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,GOLD5117 Intel Xeon Gold 14 Core Processor 5117 2.00GHz 19.25MB L3 Cache Tdp 105w 4s FCLGA3647 ( Skylake ) ( 1st Gen Scalable ),,,btd-008899.jpeg,btd-008899.jpeg,btd-008899.jpeg,Intel,4-Core,,,
btd-008900,GOLD5218R,GOLD5218R Intel Xeon Gold 5218R 20-Core 2.10GHz 27.5MB Cache Socket FCLGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1114.56,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> GOLD5218R</li></ul>",<ul> <li><strong>Part No. :</strong> GOLD5218R</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> NA</li> ,,"Catalog, Search",Taxable Goods,GOLD5218R Intel Xeon Gold 5218R 20-Core 2.10GHz 27.5MB Cache Socket FCLGA3647 Processor,,,btd-008900.jpeg,btd-008900.jpeg,btd-008900.jpeg,Intel,NA,,,
btd-008901,GOLD5315Y,GOLD5315Y Intel Xeon Gold 5315Y 8-Core 3.20GHz 12MB L3 Cache Socket FCLGA4189 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,136.59,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> GOLD5315Y</li></ul>",<ul> <li><strong>Part No. :</strong> GOLD5315Y</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 8-Core</li> ,,"Catalog, Search",Taxable Goods,GOLD5315Y Intel Xeon Gold 5315Y 8-Core 3.20GHz 12MB L3 Cache Socket FCLGA4189 Processor,,,btd-008901.jpeg,btd-008901.jpeg,btd-008901.jpeg,Intel,8-Core,,,
btd-008902,GOLD6134,GOLD6134 Intel Xeon Gold 6134 8-Core 3.20GHz 10.40GT/s UPI 24.75MB L3 Cache Socket LGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1153.57,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> GOLD6134</li></ul>",<ul> <li><strong>Part No. :</strong> GOLD6134</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 8-Core</li> ,,"Catalog, Search",Taxable Goods,GOLD6134 Intel Xeon Gold 6134 8-Core 3.20GHz 10.40GT/s UPI 24.75MB L3 Cache Socket LGA3647 Processor,,,btd-008902.jpeg,btd-008902.jpeg,btd-008902.jpeg,Intel,8-Core,,,
btd-008903,GOLD6142M,GOLD6142M Intel Xeon Gold 16-Core 2.60GHz 10.40GT/s UPI 22MB L3 Cache Socket LGA3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,3098.48,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> GOLD6142M</li></ul>",<ul> <li><strong>Part No. :</strong> GOLD6142M</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 6-Core</li> ,,"Catalog, Search",Taxable Goods,GOLD6142M Intel Xeon Gold 16-Core 2.60GHz 10.40GT/s UPI 22MB L3 Cache Socket LGA3647 Processor,,,btd-008903.jpeg,btd-008903.jpeg,btd-008903.jpeg,Intel,6-Core,,,
btd-008904,GOLD6246,GOLD6246 Intel Xeon Gold 6246 12-Core 3.30GHz 25MB Cache Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,3431.40,1,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> GOLD6246</li></ul>",<ul> <li><strong>Part No. :</strong> GOLD6246</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,GOLD6246 Intel Xeon Gold 6246 12-Core 3.30GHz 25MB Cache Processor,,,btd-008904.jpeg,btd-008904.jpeg,btd-008904.jpeg,Intel,2-Core,,,
btd-008905,Gold 6271C,Gold 6271C Intel Xeon Gold 24-Core 2.60GHz 10.40GT/s UPI 33MB L3 Cache Socket LGA 3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,2737.80,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> Gold 6271C</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Gold Processor</li><li><strong># of Cores :</strong> 24</li><li><strong># of Threads :</strong> 48</li><li><strong>Clock Speed :</strong> 2.60 GHz</li><li><strong>Max Turbo Frequency :</strong> 3.10 GHz</li><li><strong>L3 Cache Size :</strong> 33 MB</li><li><strong>Thermal Power :</strong> 165 Watts</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> Gold 6271C</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 24-Core</li> ,,"Catalog, Search",Taxable Goods,Gold 6271C Intel Xeon Gold 24-Core 2.60GHz 10.40GT/s UPI 33MB L3 Cache Socket LGA 3647 Processor,,,btd-008905.jpeg,btd-008905.jpeg,btd-008905.jpeg,Intel,24-Core,2.60 GHz,,
btd-008906,Gold 6266C,Gold 6266C Intel Xeon Gold 22-Core 3.00GHz 10.4GT/s UPI 30.25MB L3 Cache Socket LGA 3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,2738.44,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> Gold 6266C</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Gold Processor</li><li><strong>Core Model Type/ProcNo. :</strong> 6266C</li><li><strong>Manufacturing Technology :</strong> 14 nm</li><li><strong># of Cores :</strong> 20</li><li><strong>Clock Speed :</strong> 3.00 GHz</li><li><strong>L3 Cache Size :</strong> 30.25 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 10.40 GT/s</li><li><strong>Thermal Power :</strong> 205 Watts</li><li><strong>Physical Address Extensions :</strong> 64-bit</li><li><strong>CPU Socket Type :</strong> LGA 3647</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> Gold 6266C</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 20-Core</li> ,,"Catalog, Search",Taxable Goods,Gold 6266C Intel Xeon Gold 22-Core 3.00GHz 10.4GT/s UPI 30.25MB L3 Cache Socket LGA 3647 Processor,,,btd-008906.jpeg,btd-008906.jpeg,btd-008906.jpeg,Intel,20-Core,3.00 GHz,LGA 3647,
btd-008907,CD8069504184202,CD8069504184202 Intel Xeon Gold 5219Y 16-Core 2.40GHz 22MB L3 Cache 10.4 GT/s UPI Socket LGA 3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1929.21,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> CD8069504184202</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Gold Processor</li><li><strong>Core Model Type/ProcNo. :</strong> 5219Y</li><li><strong>Processor Code Name :</strong> Cascade Lake</li><li><strong>Manufacturing Technology :</strong> 14 nm</li><li><strong># of Cores :</strong> 16</li><li><strong># of Threads :</strong> 32</li><li><strong>Clock Speed :</strong> 2.40 GHz</li><li><strong>Max Turbo Frequency :</strong> 4.00 GHz</li><li><strong>L3 Cache Size :</strong> 22 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 10.40 GT/s</li><li><strong># of UPI Links :</strong> 2</li><li><strong>Thermal Power :</strong> 125 Watts</li><li><strong>Max Memory Size :</strong> 1 TB</li><li><strong>Memory Types :</strong> DDR4-2667</li><li><strong>Maximum Memory Speed :</strong> 2667 MHz</li><li><strong>Memory Channels :</strong> 6</li><li><strong>ECC Memory Supported :</strong> Yes</li><li><strong>Intel Optane DC Persistent Memory Supported :</strong> Yes</li><li><strong>CPU Socket Type :</strong> LGA 3647</li><li><strong>Package Size :</strong> 76.0mm x 56.5mm</li><li><strong>TCASE :</strong> 68 Â°C</li><li><strong>Embedded Options Available :</strong> No</li><li><strong>Scalability :</strong> 2S</li><li><strong>PCI Express :</strong> 3.0</li><li><strong>Max # of PCI Express Lanes :</strong> 48</li><li><strong>Advanced Technologies :</strong> Enhanced Intel SpeedStep TechnologyInstruction Set 64-bitIntel 64Intel Deep Learning Boost (Intel DL Boost)Intel Resource Director Technology (Intel RDT)Intel Speed Shift TechnologyIntel Transactional Synchronization ExtensionsIntel Turbo Boost Technology 2.0Intel Virtualization Technology (VT-x)Intel Virtualization Technology for Directed I/O (VT-d)Intel Volume Management Device (VMD)Intel vPro Platform EligibilityIntel VT-x with Extended Page Tables (EPT)</li><li><strong>Instruction Set Extensions :</strong> Intel SSE4.2, Intel AVX, Intel AVX2, Intel AVX-512</li><li><strong>Security & Reliability :</strong> Execute Disable BitIntel AES New InstructionsIntel Run Sure TechnologyIntel Trusted Execution TechnologyMode-based Execute Control (MBE)</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> CD8069504184202</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 16-Core</li> ,,"Catalog, Search",Taxable Goods,CD8069504184202 Intel Xeon Gold 5219Y 16-Core 2.40GHz 22MB L3 Cache 10.4 GT/s UPI Socket LGA 3647 Processor,,,btd-008907.jpeg,btd-008907.jpeg,btd-008907.jpeg,Intel,16-Core,2.40 GHz,LGA 3647,
btd-008908,CD8067303532100,CD8067303532100 Intel Xeon Gold 6161 22-Core 2.20GHz 10.4 GT/s UPI 30.25MB L3 Cache Socket LGA 3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,1827.70,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> CD8067303532100</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Gold Processor</li><li><strong>Core Model Type/ProcNo. :</strong> Gold 6161</li><li><strong>Processor Code Name :</strong> Skylake-SP</li><li><strong>Manufacturing Technology :</strong> 14 nm</li><li><strong># of Cores :</strong> 22</li><li><strong>Clock Speed :</strong> 2.20 GHz</li><li><strong>Max Turbo Frequency :</strong> 3.00 GHz</li><li><strong>L3 Cache Size :</strong> 30.25 MB</li><li><strong>Thermal Power :</strong> 165 Watts</li><li><strong>Memory Types :</strong> DDR4-2666</li><li><strong>CPU Socket Type :</strong> LGA 3647</li><li><strong>Advanced Technologies :</strong> Enhanced Intel SpeedStep TechnologyIdle StatesIntel Hyper-Threading TechnologyIntel Virtualization Technology (VT-x)</li><li><strong>Security & Reliability :</strong> Execute Disable BitIntel AES New Instructions</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> CD8067303532100</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 22-Core</li> ,,"Catalog, Search",Taxable Goods,CD8067303532100 Intel Xeon Gold 6161 22-Core 2.20GHz 10.4 GT/s UPI 30.25MB L3 Cache Socket LGA 3647 Processor,,,btd-008908.jpeg,btd-008908.jpeg,btd-008908.jpeg,Intel,22-Core,2.20 GHz,LGA 3647,
btd-008909,SRF8D,SRF8D Intel Xeon Gold 6222 20-Core 1.80GHz 10.40GT/s UPI 27.5MB L3 Cache Socket LGA 3647 Processor,base,Default,simple,,Used,Default Category/CPUs/Server CPU/Intel Xeon Scalable CPU/Intel Xeon Gold,224.90,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SRF8D</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon Gold Processor</li><li><strong>Core Model Type/ProcNo. :</strong> 6222</li><li><strong>Processor Code Name :</strong> Cascade Lake</li><li><strong>Manufacturing Technology :</strong> 14 nm</li><li><strong># of Cores :</strong> 20</li><li><strong># of Threads :</strong> 40</li><li><strong>Clock Speed :</strong> 1.80 GHz</li><li><strong>Max Turbo Frequency :</strong> 3.60 GHz</li><li><strong>L3 Cache Size :</strong> 27.5 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 10.40 GT/s</li><li><strong># of UPI Links :</strong> 2</li><li><strong>Thermal Power :</strong> 115 Watts</li><li><strong>Max Memory Size :</strong> 1 TB</li><li><strong>Memory Types :</strong> DDR4-2400</li><li><strong>Maximum Memory Speed :</strong> 2400 MHz</li><li><strong>Memory Channels :</strong> 6</li><li><strong>ECC Memory Supported :</strong> Yes</li><li><strong>Intel Optane DC Persistent Memory Supported :</strong> Yes</li><li><strong>CPU Socket Type :</strong> LGA 3647</li><li><strong>Package Size :</strong> 76.0mm x 56.5mm</li><li><strong>TCASE :</strong> 83 Â°C</li><li><strong>Embedded Options Available :</strong> No</li><li><strong>Scalability :</strong> 2S</li><li><strong>PCI Express :</strong> 3.0</li><li><strong>Max # of PCI Express Lanes :</strong> 48</li><li><strong>Advanced Technologies :</strong> Enhanced Intel SpeedStep TechnologyIdle StatesIntel 64Intel Deep Learning Boost (Intel DL Boost)Intel Hyper-Threading TechnologyIntel Resource Director Technology (Intel RDT)Intel Speed Shift TechnologyIntel Transactional Synchronization ExtensionsIntel Turbo Boost Technology 2.0Intel Virtualization Technology (VT-x)Intel Virtualization Technology for Directed I/O (VT-d)Intel Volume Management Device (VMD)Intel vPro Platform Eligibility</li><li><strong># of AVX-512 FMA Units :</strong> 2</li><li><strong>Instruction Set Extensions :</strong> Intel SSE4.2, Intel AVX, Intel AVX2, Intel AVX-512</li><li><strong>Security & Reliability :</strong> Execute Disable BitIntel AES New InstructionsIntel Run Sure TechnologyIntel Trusted Execution TechnologyMode-based Execute Control (MBE)</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SRF8D</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 20-Core</li> ,,"Catalog, Search",Taxable Goods,SRF8D Intel Xeon Gold 6222 20-Core 1.80GHz 10.40GT/s UPI 27.5MB L3 Cache Socket LGA 3647 Processor,,,btd-008909.jpeg,btd-008909.jpeg,btd-008909.jpeg,Intel,20-Core,1.80 GHz,LGA 3647,
