sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,hard_drive_interface,hard_drive_capacity,hard_drive_speed,hard_drive_form_factor,hard_drive_cache,errors
btd-036625,R749K-RFB,R749K-RFB Dell 450GB 15000RPM SAS 6Gbps Hot Swap 16MB Cache 3.5-inch Internal Hard Drive with Tray,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,85.80,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> R749K-RFB</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.3 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> R749K-RFB</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,R749K-RFB Dell 450GB 15000RPM SAS 6Gbps Hot Swap 16MB Cache 3.5-inch Internal Hard Drive with Tray,,,btd-036625.jpeg,btd-036625.jpeg,btd-036625.jpeg,Dell,SAS 6.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,,
btd-036626,516826-B21B,516826-B21B HP 450GB 15000RPM SAS 6Gbps Dual Port 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,75.86,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 516826-B21B</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 516826-B21B</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,516826-B21B HP 450GB 15000RPM SAS 6Gbps Dual Port 3.5-inch Internal Hard Drive,,,btd-036626.jpeg,btd-036626.jpeg,btd-036626.jpeg,HP,SAS 6.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,,
btd-036627,AL13SXB45ENY,AL13SXB45ENY Toshiba Enterprise Performance 450GB 15000RPM SAS 12Gbps 128MB Cache (512n / SIE) 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,109.44,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> AL13SXB45ENY</li><li><strong>Product Line :</strong> Enterprise Performance</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 4 ms</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li><li><strong>Features :</strong> Sanitize Instant Erase (SIE)Space Efficient and Power SavingToshiba Persistent Write Cache Technology24/7 Mission Critical Workload Performance and Data ReliabilityAdvanced Format (AF)</li></ul>",<ul> <li><strong>Part No. :</strong> AL13SXB45ENY</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,AL13SXB45ENY Toshiba Enterprise Performance 450GB 15000RPM SAS 12Gbps 128MB Cache (512n / SIE) 2.5-inch Internal Hard Drive,,,btd-036627.jpeg,btd-036627.jpeg,btd-036627.jpeg,Toshiba,SAS 12.0 Gbps,320GB - 500GB,15000 RPM,2.5-inch,128 MB,
btd-036628,3J3K9C2,3J3K9C2 Dell 450GB 15000RPM SAS 6Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,75.86,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 3J3K9C2</li></ul>",<ul> <li><strong>Part No. :</strong> 3J3K9C2</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,3J3K9C2 Dell 450GB 15000RPM SAS 6Gbps 3.5-inch Internal Hard Drive,,,btd-036628.jpeg,btd-036628.jpeg,btd-036628.jpeg,Dell,,,,,,
btd-036629,9PY066-039,9PY066-039 Seagate Savvio 10K.4 450GB 10000RPM SAS 6Gbps 16MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,124.14,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> 9PY066-039</li><li><strong>Product Line :</strong> Savvio</li><li><strong>Product Series :</strong> 10K.4</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 10000 RPM</li><li><strong>Average Seek Time :</strong> 4 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li><li><strong>Features :</strong> PowerChoice TechnologyRamp Load/Unload Technology</li></ul>",<ul> <li><strong>Part No. :</strong> 9PY066-039</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,9PY066-039 Seagate Savvio 10K.4 450GB 10000RPM SAS 6Gbps 16MB Cache 2.5-inch Internal Hard Drive,,,btd-036629.jpeg,btd-036629.jpeg,btd-036629.jpeg,Seagate,SAS 6.0 Gbps,320GB - 500GB,10000 RPM,2.5-inch,16 MB,
btd-036630,1MH200-506,1MH200-506 Seagate Enterprise Performance 15K.5 450GB 15000RPM SAS 12Gbps 128MB Cache (512n) 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,374.85,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> 1MH200-506</li><li><strong>Product Line :</strong> Enterprise Performance</li><li><strong>Product Series :</strong> 15K.5</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.3 ms</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li><li><strong>Features :</strong> Dynamic Spindle BrakeZone Bit Recording (ZBR)Embedded Servo TechnologyDedicated Head Landing ZoneBackground Media Scan (BMS)Drive Self Test (DST) TechnologyPerpendicular Magnetic Recording (PMR)</li></ul>",<ul> <li><strong>Part No. :</strong> 1MH200-506</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,1MH200-506 Seagate Enterprise Performance 15K.5 450GB 15000RPM SAS 12Gbps 128MB Cache (512n) 2.5-inch Internal Hard Drive,,,btd-036630.jpeg,btd-036630.jpeg,btd-036630.jpeg,Seagate,SAS 12.0 Gbps,320GB - 500GB,15000 RPM,2.5-inch,128 MB,
btd-036631,9PZ066-999,9PZ066-999 Seagate Savvio 10K.4 450GB 10000RPM SAS 6Gbps 16MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,64.47,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> 9PZ066-999</li><li><strong>Product Line :</strong> Savvio</li><li><strong>Product Series :</strong> 10K.4</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 10000 RPM</li><li><strong>Average Seek Time :</strong> 4 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li><li><strong>Features :</strong> PowerChoice TechnologyRamp Load/Unload TechnologySelf Encrypting Drive (SED)</li></ul>",<ul> <li><strong>Part No. :</strong> 9PZ066-999</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,9PZ066-999 Seagate Savvio 10K.4 450GB 10000RPM SAS 6Gbps 16MB Cache 2.5-inch Internal Hard Drive,,,btd-036631.jpeg,btd-036631.jpeg,btd-036631.jpeg,Seagate,SAS 6.0 Gbps,320GB - 500GB,10000 RPM,2.5-inch,16 MB,
btd-036632,687388-001,687388-001 HP 450GB 10000RPM SAS 6Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,61.75,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 687388-001</li></ul>",<ul> <li><strong>Part No. :</strong> 687388-001</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,687388-001 HP 450GB 10000RPM SAS 6Gbps 2.5-inch Internal Hard Drive,,,btd-036632.jpeg,btd-036632.jpeg,btd-036632.jpeg,HP,,,,,,
btd-036633,9PW066-250,9PW066-250 Seagate Cheetah 15K.7 450GB 15000RPM SAS 6Gbps 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,364.70,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> 9PW066-250</li><li><strong>Product Line :</strong> Cheetah</li><li><strong>Product Series :</strong> 15K.7</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.4 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li><li><strong>Features :</strong> PowerTrim TechnologyBackGround Media Scan (BGMS)Enhanced Error Correction CodePerpendicular Magnetic Recording (PMR)</li></ul>",<ul> <li><strong>Part No. :</strong> 9PW066-250</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,9PW066-250 Seagate Cheetah 15K.7 450GB 15000RPM SAS 6Gbps 16MB Cache 3.5-inch Internal Hard Drive,,,btd-036633.jpeg,btd-036633.jpeg,btd-036633.jpeg,Seagate,SAS 6.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036634,RS-450G15-SAS-X15-6-DELL,RS-450G15-SAS-X15-6-DELL Dell 450GB 15000RPM SAS 6Gbps Dual Port 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,120.44,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> RS-450G15-SAS-X15-6-DELL</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.3 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> RS-450G15-SAS-X15-6-DELL</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,RS-450G15-SAS-X15-6-DELL Dell 450GB 15000RPM SAS 6Gbps Dual Port 16MB Cache 3.5-inch Internal Hard Drive,,,btd-036634.jpeg,btd-036634.jpeg,btd-036634.jpeg,Dell,SAS 6.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036635,ST3450865SS,ST3450865SS Seagate Cheetah 15K.6 450GB 15000RPM SAS 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,109.44,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> ST3450865SS</li><li><strong>Product Line :</strong> Cheetah</li><li><strong>Product Series :</strong> 15K.6</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.3 ms</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> ST3450865SS</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,ST3450865SS Seagate Cheetah 15K.6 450GB 15000RPM SAS 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,,,btd-036635.jpeg,btd-036635.jpeg,btd-036635.jpeg,Seagate,SAS 3.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036636,CA07237-E042,CA07237-E042 Fujitsu 450GB 15000RPM SAS 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,182.21,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Fujitsu</li><li><strong>Manufacturer Part # :</strong> CA07237-E042</li></ul>",<ul> <li><strong>Part No. :</strong> CA07237-E042</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Fujitsu</li> ,,"Catalog, Search",Taxable Goods,CA07237-E042 Fujitsu 450GB 15000RPM SAS 3.5-inch Internal Hard Drive,,,btd-036636.jpeg,btd-036636.jpeg,btd-036636.jpeg,Fujitsu,,,,,,
btd-036637,EH0450JEDHD-SC,EH0450JEDHD-SC HPE 450GB 15000RPM SAS 12Gbps 2.5-inch Internal Hard Drive with Smart Carrier,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,109.44,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> EH0450JEDHD-SC</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> EH0450JEDHD-SC</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,EH0450JEDHD-SC HPE 450GB 15000RPM SAS 12Gbps 2.5-inch Internal Hard Drive with Smart Carrier,,,btd-036637.jpeg,btd-036637.jpeg,btd-036637.jpeg,HP,SAS 12.0 Gbps,320GB - 500GB,15000 RPM,2.5-inch,,
btd-036638,581310-B21,581310-B21 HP 450GB 10000RPM SAS 6Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,61.75,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 581310-B21</li></ul>",<ul> <li><strong>Part No. :</strong> 581310-B21</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,581310-B21 HP 450GB 10000RPM SAS 6Gbps 2.5-inch Internal Hard Drive,,,btd-036638.jpeg,btd-036638.jpeg,btd-036638.jpeg,HP,,,,,,
btd-036639,AJ737AEU,AJ737AEU HP 450GB 15000RPM SAS 3Gbps Dual Port Hot Swap 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,139.37,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> AJ737AEU</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> AJ737AEU</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,AJ737AEU HP 450GB 15000RPM SAS 3Gbps Dual Port Hot Swap 3.5-inch Internal Hard Drive,,,btd-036639.jpeg,btd-036639.jpeg,btd-036639.jpeg,HP,SAS 3.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,,
btd-036640,0946110-03,0946110-03 Dell 450GB 15000RPM SAS 6Gbps Dual Port 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,81.25,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 0946110-03</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.3 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 0946110-03</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,0946110-03 Dell 450GB 15000RPM SAS 6Gbps Dual Port 16MB Cache 3.5-inch Internal Hard Drive,,,btd-036640.jpeg,btd-036640.jpeg,btd-036640.jpeg,Dell,SAS 6.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036641,005051501,005051501 EMC 450GB 10000RPM SAS 6Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,229.56,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> EMC</li><li><strong>Manufacturer Part # :</strong> 005051501</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 10000 RPM</li><li><strong>Average Seek Time :</strong> 4.6 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 005051501</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> EMC</li> ,,"Catalog, Search",Taxable Goods,005051501 EMC 450GB 10000RPM SAS 6Gbps 3.5-inch Internal Hard Drive,,,btd-036641.jpeg,btd-036641.jpeg,btd-036641.jpeg,EMC,SAS 6.0 Gbps,320GB - 500GB,10000 RPM,3.5-inch,,
btd-036642,005050917,005050917 EMC 450GB 15000RPM Fibre Channel 4Gbps 16MB Cache 3.5-inch Internal Hard Drive for CLARiiON CX4 Series Storage Systems,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,266.70,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> EMC</li><li><strong>Manufacturer Part # :</strong> 005050917</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> Fibre Channel 4 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 005050917</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> EMC</li> ,,"Catalog, Search",Taxable Goods,005050917 EMC 450GB 15000RPM Fibre Channel 4Gbps 16MB Cache 3.5-inch Internal Hard Drive for CLARiiON CX4 Series Storage Systems,,,btd-036642.jpeg,btd-036642.jpeg,btd-036642.jpeg,EMC,Fibre Channel 4 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036643,RP001231951,RP001231951 HP 450GB 15000RPM SAS 12Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,109.44,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> RP001231951</li></ul>",<ul> <li><strong>Part No. :</strong> RP001231951</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,RP001231951 HP 450GB 15000RPM SAS 12Gbps 3.5-inch Internal Hard Drive,,,btd-036643.jpeg,btd-036643.jpeg,btd-036643.jpeg,HP,,,,,,
btd-036644,42D0524,42D0524 IBM 450GB 15000RPM SAS 3Gbps Simple Swap 3.5-inch Internal Hard Drive for System x iDataPlex dx360 Server,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,469.96,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 42D0524</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 42D0524</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,42D0524 IBM 450GB 15000RPM SAS 3Gbps Simple Swap 3.5-inch Internal Hard Drive for System x iDataPlex dx360 Server,,,btd-036644.jpeg,btd-036644.jpeg,btd-036644.jpeg,IBM,SAS 3.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,,
btd-036645,9CL066-038,9CL066-038 Seagate Cheetah 15K.6 450GB 15000RPM SAS 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,161.62,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Seagate</li><li><strong>Manufacturer Part # :</strong> 9CL066-038</li><li><strong>Product Line :</strong> Cheetah</li><li><strong>Product Series :</strong> 15K.6</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.4 ms</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 9CL066-038</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Seagate</li> ,,"Catalog, Search",Taxable Goods,9CL066-038 Seagate Cheetah 15K.6 450GB 15000RPM SAS 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,,,btd-036645.jpeg,btd-036645.jpeg,btd-036645.jpeg,Seagate,SAS 3.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036646,5048927,5048927 EMC 450GB 15000RPM Fibre Channel 4Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,266.70,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> EMC</li><li><strong>Manufacturer Part # :</strong> 5048927</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> Fibre Channel 2 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 5048927</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> EMC</li> ,,"Catalog, Search",Taxable Goods,5048927 EMC 450GB 15000RPM Fibre Channel 4Gbps 3.5-inch Internal Hard Drive,,,btd-036646.jpeg,btd-036646.jpeg,btd-036646.jpeg,EMC,Fibre Channel 2 Gbps,320GB - 500GB,15000 RPM,,,
btd-036647,X411A-RFB,X411A-RFB NetApp 450GB 15000RPM SAS 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,180.94,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> NetApp</li><li><strong>Manufacturer Part # :</strong> X411A-RFB</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> X411A-RFB</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> NetApp</li> ,,"Catalog, Search",Taxable Goods,X411A-RFB NetApp 450GB 15000RPM SAS 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,,,btd-036647.jpeg,btd-036647.jpeg,btd-036647.jpeg,NetApp,SAS 3.0 Gbps,320GB - 500GB,15000 RPM,3.5-inch,16 MB,
btd-036648,5697-1917,5697-1917 HP 450GB 15000RPM Fibre Channel 4Gbps Dual Port Hot Swap 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Server Capacities - 450GB HDD,103.24,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 5697-1917</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Average Seek Time :</strong> 3.3 ms</li><li><strong>Drive Interface Type :</strong> Fibre Channel 4 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 5697-1917</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,5697-1917 HP 450GB 15000RPM Fibre Channel 4Gbps Dual Port Hot Swap 3.5-inch Internal Hard Drive,,,btd-036648.jpeg,btd-036648.jpeg,btd-036648.jpeg,HP,Fibre Channel 4 Gbps,320GB - 500GB,15000 RPM,3.5-inch,,
